Time,Tendon Disp.,Motor Curr.,Pos x,Pos y,Pos z,Angle x,Angle y,Angle z
0.5759933,1.151126,99.05859,160.0706,20.98026,-13.0556,39.77872,6.285981,15.51601
0.5780191,1.160416,99.2373,160.0708,21.10805,-13.0556,39.84987,6.286045,15.51595
0.5800309,1.169495,99.97021,160.0708,21.17618,-13.0556,39.94174,6.290739,15.51058
0.5822542,1.179528,100.7802,160.1133,21.209,-13.0556,40.04745,6.293,15.50215
0.5840447,1.187608,101.4325,160.1724,21.21013,-13.0556,40.13463,6.293,15.49383
0.5862539,1.197578,102.2373,160.1724,21.26625,-13.0556,40.21526,6.293,15.48555
0.5884781,1.207616,103.0476,160.1926,21.33084,-13.03941,40.30322,6.293,15.47677
0.5913794,1.220709,104.1046,160.2994,21.45045,-12.954,40.45072,6.293885,15.46222
0.5928111,1.22717,104.6262,160.2994,21.49893,-12.954,40.52517,6.297226,15.45172
0.5944314,1.234482,105.2165,160.2994,21.5392,-12.954,40.60813,6.301006,15.44099
0.5961692,1.242324,105.8496,160.2994,21.5392,-12.954,40.69329,6.305061,15.43288
0.5979857,1.251687,105.5849,160.3244,21.57049,-12.954,40.77244,6.310696,15.4253
